codice_comune,comune_key,comune_fonte,anno,pop_totale,pop_15_29,m0602_corrente_impegni,m0602_capitale_impegni,spesa_corrente_totale_impegni,eur_m0602_per_abitante,eur_m0602_per_giovane_15_29,pct_spesa_corrente_m0602,m0602_zero,dato_bilancio_mancante
012001,agra,COMUNE DI AGRA,2024,385,41,0.0,0.0,366766.08,0.0,0.0,0.0,True,False
012002,albizzate,COMUNE DI ALBIZZATE,2024,5132,724,0.0,0.0,3448547.64,0.0,0.0,0.0,True,False
012003,angera,COMUNE DI ANGERA,2024,5361,748,5500.0,29502.0,4246460.5200000005,1.0259279985077412,7.352941176470588,0.1295196310926729,False,False
012004,arcisate,COMUNE DI ARCISATE,2024,9853,1479,0.0,0.0,6350971.46,0.0,0.0,0.0,True,False
012005,arsago seprio,COMUNE DI ARSAGO SEPRIO,2024,4723,671,0.0,0.0,3182909.62,0.0,0.0,0.0,True,False
012006,azzate,COMUNE DI AZZATE,2024,4616,686,2318.0,0.0,5683236.6,0.5021663778162911,3.379008746355685,0.04078661796343302,False,False
012007,azzio,COMUNE DI AZZIO,2024,771,113,0.0,0.0,594746.38,0.0,0.0,0.0,True,False
012008,barasso,COMUNE DI BARASSO,2024,1667,241,0.0,0.0,1059538.25,0.0,0.0,0.0,True,False
012010,bedero valcuvia,COMUNE DI BEDERO VALCUVIA,2024,655,87,676.52,0.0,417236.94,1.032854961832061,7.776091954022989,0.16214288217145872,False,False
012011,besano,COMUNE DI BESANO,2024,2511,402,2000.0,0.0,1852106.05,0.7964954201513341,4.975124378109452,0.10798517719868148,False,False
012012,besnate,COMUNE DI BESNATE,2024,5467,835,0.0,0.0,3549965.62,0.0,0.0,0.0,True,False
012013,besozzo,COMUNE DI BESOZZO,2024,8758,1307,14133.53,0.0,6225476.31,1.6137851107558805,10.81371843917368,0.22702728749119605,False,False
012014,biandronno,COMUNE DI BIANDRONNO,2024,3175,443,0.0,0.0,1843926.59,0.0,0.0,0.0,True,False
012015,bisuschio,COMUNE DI BISUSCHIO,2024,4281,612,0.0,0.0,3103029.3,0.0,0.0,0.0,True,False
012016,bodio lomnago,COMUNE DI BODIO LOMNAGO,2024,2260,311,2326.38,0.0,1737752.03,1.0293716814159293,7.48032154340836,0.13387295539513772,False,False
012017,brebbia,COMUNE DI BREBBIA,2024,3117,445,0.0,0.0,2217723.98,0.0,0.0,0.0,True,False
012019,brenta,COMUNE DI BRENTA,2024,1730,259,0.0,0.0,1114695.43,0.0,0.0,0.0,True,False
012020,brezzo di bedero,COMUNE DI BREZZO DI BEDERO,2024,1209,170,0.0,0.0,1292957.31,0.0,0.0,0.0,True,False
012021,brinzio,COMUNE DI BRINZIO,2024,772,124,0.0,0.0,514594.53,0.0,0.0,0.0,True,False
012022,brissago valtravaglia,COMUNE DI BRISSAGO-VALTRAVAGLIA,2024,1308,190,0.0,0.0,837653.67,0.0,0.0,0.0,True,False
012023,brunello,COMUNE DI BRUNELLO,2024,922,164,1800.0,0.0,816465.27,1.9522776572668112,10.975609756097562,0.2204625311251757,False,False
012024,brusimpiano,COMUNE DI BRUSIMPIANO,2024,1180,179,0.0,0.0,1104220.94,0.0,0.0,0.0,True,False
012025,buguggiate,COMUNE DI BUGUGGIATE,2024,3118,452,11590.0,0.0,3095710.49,3.7171263630532394,25.641592920353983,0.37438901465233587,False,False
012026,busto arsizio,COMUNE DI BUSTO ARSIZIO,2024,83372,12161,98172.2,0.0,82034780.84,1.1775200307057525,8.072707836526602,0.11967143569442125,False,False
012027,cadegliano viconago,COMUNE DI CADEGLIANO-VICONAGO,2024,2177,312,0.0,0.0,1527423.13,0.0,0.0,0.0,True,False
012029,cairate,COMUNE DI CAIRATE,2024,7806,1155,16500.0,0.0,6244892.35,2.113758647194466,14.285714285714286,0.26421592359394314,False,False
012030,cantello,COMUNE DI CANTELLO,2024,4783,724,0.0,0.0,3104139.41,0.0,0.0,0.0,True,False
012031,caravate,COMUNE DI CARAVATE,2024,2547,394,0.0,0.0,1581693.51,0.0,0.0,0.0,True,False
012032,cardano al campo,COMUNE DI CARDANO AL CAMPO,2024,14739,2216,0.0,0.0,10187328.51,0.0,0.0,0.0,True,False
012033,carnago,COMUNE DI CARNAGO,2024,6612,968,0.0,0.0,4181561.36,0.0,0.0,0.0,True,False
012034,caronno pertusella,COMUNE DI CARONNO PERTUSELLA,2024,18247,2576,16730.7,0.0,13583114.01,0.9169014084507042,6.494836956521739,0.12317278635578499,False,False
012035,caronno varesino,COMUNE DI CARONNO VARESINO,2024,4835,720,0.0,0.0,2810718.17,0.0,0.0,0.0,True,False
012036,casale litta,COMUNE DI CASALE LITTA,2024,2758,409,0.0,0.0,1650134.81,0.0,0.0,0.0,True,False
012037,casalzuigno,COMUNE DI CASALZUIGNO,2024,1365,197,0.0,0.0,1025432.13,0.0,0.0,0.0,True,False
012038,casciago,COMUNE DI CASCIAGO,2024,3582,563,0.0,0.0,2383462.37,0.0,0.0,0.0,True,False
012039,casorate sempione,COMUNE DI CASORATE SEMPIONE,2024,5627,827,0.0,0.0,3265987.94,0.0,0.0,0.0,True,False
012040,cassano magnago,COMUNE DI CASSANO MAGNAGO,2024,21298,3094,0.0,0.0,16786238.73,0.0,0.0,0.0,True,False
012041,cassano valcuvia,COMUNE DI CASSANO VALCUVIA,2024,657,99,0.0,0.0,529805.21,0.0,0.0,0.0,True,False
012042,castellanza,COMUNE DI CASTELLANZA,2024,13899,1917,0.0,0.0,14017947.33,0.0,0.0,0.0,True,False
012043,castello cabiaglio,COMUNE DI CASTELLO CABIAGLIO,2024,573,73,0.0,0.0,483661.83,0.0,0.0,0.0,True,False
012044,castelseprio,COMUNE DI CASTELSEPRIO,2024,1331,184,0.0,0.0,947164.87,0.0,0.0,0.0,True,False
012045,castelveccana,COMUNE DI CASTELVECCANA,2024,1836,269,0.0,0.0,1672006.57,0.0,0.0,0.0,True,False
012046,castiglione olona,COMUNE DI CASTIGLIONE OLONA,2024,7463,1084,55584.27,0.0,4408518.37,7.447979364866675,51.27700184501845,1.2608378900777948,False,False
012047,castronno,COMUNE DI CASTRONNO,2024,5010,763,13949.69,0.0,2922180.33,2.784369261477046,18.282686762778507,0.47737266098153497,False,False
012048,cavaria con premezzo,COMUNE DI CAVARIA CON PREMEZZO,2024,5696,794,0.0,0.0,3642810.59,0.0,0.0,0.0,True,False
012049,cazzago brabbia,COMUNE DI CAZZAGO BRABBIA,2024,787,122,0.0,0.0,696390.47,0.0,0.0,0.0,True,False
012050,cislago,COMUNE DI CISLAGO,2024,10429,1498,0.0,0.0,6598482.33,0.0,0.0,0.0,True,False
012051,cittiglio,COMUNE DI CITTIGLIO,2024,3833,535,0.0,0.0,2627649.75,0.0,0.0,0.0,True,False
012052,clivio,COMUNE DI CLIVIO,2024,1985,308,500.0,0.0,1571732.72,0.2518891687657431,1.6233766233766234,0.03181202462973476,False,False
012053,cocquio trevisago,COMUNE DI COCQUIO-TREVISAGO,2024,4622,642,0.0,0.0,2893571.57,0.0,0.0,0.0,True,False
012054,comabbio,COMUNE DI COMABBIO,2024,1177,188,0.0,0.0,929965.44,0.0,0.0,0.0,True,False
012055,comerio,COMUNE DI COMERIO,2024,2804,395,0.0,0.0,1759273.48,0.0,0.0,0.0,True,False
012056,cremenaga,COMUNE DI CREMENAGA,2024,792,118,0.0,0.0,842603.16,0.0,0.0,0.0,True,False
012057,crosio della valle,COMUNE DI CROSIO DELLA VALLE,2024,637,103,0.0,0.0,552663.09,0.0,0.0,0.0,True,False
012058,cuasso al monte,COMUNE DI CUASSO AL MONTE,2024,3544,496,31190.26,0.0,2388601.88,8.80086343115124,62.88358870967742,1.3057956732412854,False,False
012059,cugliate fabiasco,COMUNE DI CUGLIATE-FABIASCO,2024,3100,496,0.0,0.0,1761130.65,0.0,0.0,0.0,True,False
012060,cunardo,COMUNE DI CUNARDO,2024,2885,497,0.0,0.0,1947489.54,0.0,0.0,0.0,True,False
012061,curiglia con monteviasco,COMUNE DI CURIGLIA CON MONTEVIASCO,2024,154,15,0.0,0.0,204554.69,0.0,0.0,0.0,True,False
012062,cuveglio,COMUNE DI CUVEGLIO,2024,3340,497,5534.54,0.0,2431865.31,1.6570479041916168,11.135895372233401,0.2275841502093716,False,False
012063,cuvio,COMUNE DI CUVIO,2024,1664,292,10119.93,43780.21,1379969.76,6.081688701923077,34.65729452054794,0.7333443306757679,False,False
012064,daverio,COMUNE DI DAVERIO,2024,3070,487,500.0,0.0,2595085.12,0.16286644951140064,1.0266940451745379,0.01926719074247553,False,False
012065,dumenza,COMUNE DI DUMENZA,2024,1433,182,0.0,0.0,1148279.81,0.0,0.0,0.0,True,False
012066,duno,COMUNE DI DUNO,2024,154,15,0.0,0.0,170487.36000000002,0.0,0.0,0.0,True,False
012067,fagnano olona,COMUNE DI FAGNANO OLONA,2024,12471,1848,15000.0,0.0,8544181.6,1.2027904738994468,8.116883116883116,0.1755580663219986,False,False
012068,ferno,COMUNE DI FERNO,2024,6654,998,0.0,0.0,6354517.890000001,0.0,0.0,0.0,True,False
012069,ferrera di varese,COMUNE DI FERRERA DI VARESE,2024,681,115,0.0,0.0,515542.75,0.0,0.0,0.0,True,False
012070,gallarate,COMUNE DI GALLARATE,2024,52963,7901,0.0,0.0,50146619.41,0.0,0.0,0.0,True,False
012071,galliate lombardo,COMUNE DI GALLIATE LOMBARDO,2024,1022,146,0.0,0.0,718932.2000000001,0.0,0.0,0.0,True,False
012072,gavirate,COMUNE DI GAVIRATE,2024,9140,1301,0.0,0.0,6801640.41,0.0,0.0,0.0,True,False
012073,gazzada schianno,COMUNE DI GAZZADA SCHIANNO,2024,4615,646,0.0,0.0,2854708.08,0.0,0.0,0.0,True,False
012074,gemonio,COMUNE DI GEMONIO,2024,2838,450,0.0,0.0,2256086.79,0.0,0.0,0.0,True,False
012075,gerenzano,COMUNE DI GERENZANO,2024,10872,1668,0.0,0.0,6212498.82,0.0,0.0,0.0,True,False
012076,germignaga,COMUNE DI GERMIGNAGA,2024,3721,545,0.0,0.0,3396671.54,0.0,0.0,0.0,True,False
012077,golasecca,COMUNE DI GOLASECCA,2024,2620,350,0.0,0.0,2201220.17,0.0,0.0,0.0,True,False
012078,gorla maggiore,COMUNE DI GORLA MAGGIORE,2024,4820,722,11709.0,0.0,3750639.79,2.429253112033195,16.217451523545705,0.31218673761257143,False,False
012079,gorla minore,COMUNE DI GORLA MINORE,2024,8132,1215,0.0,0.0,5667288.42,0.0,0.0,0.0,True,False
012080,gornate olona,COMUNE DI GORNATE-OLONA,2024,2179,352,0.0,0.0,1612773.38,0.0,0.0,0.0,True,False
012081,grantola,COMUNE DI GRANTOLA,2024,1226,183,0.0,0.0,1082691.59,0.0,0.0,0.0,True,False
012082,inarzo,COMUNE DI INARZO,2024,1064,155,0.0,0.0,711225.83,0.0,0.0,0.0,True,False
012083,induno olona,COMUNE DI INDUNO OLONA,2024,10360,1588,0.0,0.0,6968600.24,0.0,0.0,0.0,True,False
012084,ispra,COMUNE DI ISPRA,2024,5269,672,0.0,0.0,3734199.74,0.0,0.0,0.0,True,False
012085,jerago con orago,COMUNE DI JERAGO CON ORAGO,2024,5164,785,5467.35,0.0,3323900.22,1.0587432223082882,6.964777070063695,0.16448598448000346,False,False
012086,lavena ponte tresa,COMUNE DI LAVENA PONTE TRESA,2024,5686,873,0.0,0.0,4485769.19,0.0,0.0,0.0,True,False
012087,laveno mombello,COMUNE DI LAVENO-MOMBELLO,2024,8372,1160,5997.18,0.0,8458368.28,0.7163377926421405,5.16998275862069,0.07090232774778163,False,False
012088,leggiuno,COMUNE DI LEGGIUNO,2024,3562,479,17500.0,0.0,2306602.7,4.912970241437395,36.53444676409186,0.7586915596691185,False,False
012089,lonate ceppino,COMUNE DI LONATE CEPPINO,2024,5081,775,0.0,0.0,3341404.61,0.0,0.0,0.0,True,False
012090,lonate pozzolo,COMUNE DI LONATE POZZOLO,2024,11330,1769,0.0,0.0,9134025.98,0.0,0.0,0.0,True,False
012091,lozza,COMUNE DI LOZZA,2024,1186,167,2280.2,0.0,1037320.07,1.9225969645868464,13.653892215568861,0.21981643524934402,False,False
012092,luino,COMUNE DI LUINO,2024,14176,2033,0.0,0.0,17312048.37,0.0,0.0,0.0,True,False
012093,luvinate,COMUNE DI LUVINATE,2024,1338,185,0.0,0.0,992584.0,0.0,0.0,0.0,True,False
012096,malnate,COMUNE DI MALNATE,2024,16537,2555,4259.74,0.0,9394314.08,0.2575884380480135,1.6672172211350293,0.04534381077452756,False,False
012097,marchirolo,COMUNE DI MARCHIROLO,2024,3568,537,0.0,0.0,2815974.51,0.0,0.0,0.0,True,False
012098,marnate,COMUNE DI MARNATE,2024,8114,1093,16000.0,0.0,5235042.86,1.971900419028839,14.638609332113449,0.30563264576596033,False,False
012099,marzio,COMUNE DI MARZIO,2024,305,35,0.0,0.0,311616.28,0.0,0.0,0.0,True,False
012100,masciago primo,COMUNE DI MASCIAGO PRIMO,2024,291,47,0.0,0.0,285623.61,0.0,0.0,0.0,True,False
012101,mercallo,COMUNE DI MERCALLO,2024,1806,254,0.0,0.0,1197704.77,0.0,0.0,0.0,True,False
012102,mesenzana,COMUNE DI MESENZANA,2024,1733,248,0.0,0.0,1297855.48,0.0,0.0,0.0,True,False
012103,montegrino valtravaglia,COMUNE DI MONTEGRINO VALTRAVAGLIA,2024,1514,233,1800.0,0.0,1286580.63,1.1889035667107002,7.725321888412017,0.13990572825583425,False,False
012104,monvalle,COMUNE DI MONVALLE,2024,1932,295,4146.9,0.0,1223769.29,2.1464285714285714,14.05728813559322,0.33886289138698683,False,False
012105,morazzone,COMUNE DI MORAZZONE,2024,4299,613,702.3,0.0,2771148.06,0.1633635729239358,1.1456769983686785,0.025343286782013374,False,False
012106,mornago,COMUNE DI MORNAGO,2024,4881,759,0.0,0.0,2962046.62,0.0,0.0,0.0,True,False
012107,oggiona con santo stefano,COMUNE DI OGGIONA CON SANTO STEFANO,2024,4338,636,0.0,0.0,2474503.73,0.0,0.0,0.0,True,False
012108,olgiate olona,COMUNE DI OLGIATE OLONA,2024,12751,1904,10294.48,0.0,8694980.67,0.8073468747549212,5.4067647058823525,0.11839566286235344,False,False
012109,origgio,COMUNE DI ORIGGIO,2024,7997,1082,1134.26,0.0,6172331.61,0.14183568838314367,1.0482994454713492,0.018376524005326408,False,False
012110,orino,COMUNE DI ORINO,2024,831,111,0.0,0.0,636051.51,0.0,0.0,0.0,True,False
012113,porto ceresio,COMUNE DI PORTO CERESIO,2024,2860,383,0.0,0.0,2670664.17,0.0,0.0,0.0,True,False
012114,porto valtravaglia,COMUNE DI PORTO VALTRAVAGLIA,2024,2274,329,0.0,0.0,1834427.5,0.0,0.0,0.0,True,False
012115,rancio valcuvia,COMUNE DI RANCIO VALCUVIA,2024,918,143,0.0,0.0,669397.5599999999,0.0,0.0,0.0,True,False
012116,ranco,COMUNE DI RANCO,2024,1234,182,0.0,0.0,1148847.87,0.0,0.0,0.0,True,False
012117,saltrio,COMUNE DI SALTRIO,2024,2994,416,0.0,0.0,1996393.96,0.0,0.0,0.0,True,False
012118,samarate,COMUNE DI SAMARATE,2024,16104,2387,0.0,0.0,10595989.6,0.0,0.0,0.0,True,False
012119,saronno,COMUNE DI SARONNO,2024,38556,5548,78962.6,0.0,39437529.3,2.047997717605561,14.232624369142034,0.2002219748588561,False,False
012120,sesto calende,COMUNE DI SESTO CALENDE,2024,10957,1539,0.0,0.0,11547871.25,0.0,0.0,0.0,True,False
012121,solbiate arno,COMUNE DI SOLBIATE ARNO,2024,4010,559,0.0,0.0,3177762.11,0.0,0.0,0.0,True,False
012122,solbiate olona,COMUNE DI SOLBIATE OLONA,2024,5407,819,0.0,0.0,4086634.81,0.0,0.0,0.0,True,False
012123,somma lombardo,COMUNE DI SOMMA LOMBARDO,2024,17794,2606,3446.23,0.0,17036304.06,0.19367371023940655,1.3224213353798926,0.020228742031503752,False,False
012124,sumirago,COMUNE DI SUMIRAGO,2024,6012,884,0.0,0.0,4280850.69,0.0,0.0,0.0,True,False
012125,taino,COMUNE DI TAINO,2024,3603,509,0.0,0.0,2509645.34,0.0,0.0,0.0,True,False
012126,ternate,COMUNE DI TERNATE,2024,2484,355,0.0,0.0,2242574.01,0.0,0.0,0.0,True,False
012127,tradate,COMUNE DI TRADATE,2024,18955,2845,0.0,0.0,15704948.16,0.0,0.0,0.0,True,False
012128,travedona monate,COMUNE DI TRAVEDONA-MONATE,2024,3891,549,0.0,0.0,2926239.16,0.0,0.0,0.0,True,False
012129,tronzano lago maggiore,COMUNE DI TRONZANO LAGO MAGGIORE,2024,233,24,0.0,0.0,416460.52,0.0,0.0,0.0,True,False
012130,uboldo,COMUNE DI UBOLDO,2024,10869,1633,0.0,0.0,7073301.64,0.0,0.0,0.0,True,False
012131,valganna,COMUNE DI VALGANNA,2024,1580,207,0.0,0.0,1161293.7,0.0,0.0,0.0,True,False
012132,varano borghi,COMUNE DI VARANO BORGHI,2024,2490,313,5000.0,0.0,1534929.36,2.0080321285140563,15.97444089456869,0.32574788979214,False,False
012133,varese,COMUNE DI VARESE,2024,78818,11831,108719.73,490.5,84974308.27,1.3793769189778984,9.189394810244274,0.12794423657389545,False,False
012134,vedano olona,COMUNE DI VEDANO OLONA,2024,7421,1140,72328.88,2768.38,5315944.97,9.746513946907426,63.44638596491229,1.3606024969818304,False,False
012136,venegono inferiore,COMUNE DI VENEGONO INFERIORE,2024,5958,883,0.0,0.0,4223960.43,0.0,0.0,0.0,True,False
012137,venegono superiore,COMUNE DI VENEGONO SUPERIORE,2024,7337,1013,0.0,0.0,4525947.65,0.0,0.0,0.0,True,False
012138,vergiate,COMUNE DI VERGIATE,2024,8587,1162,56342.0,4209.0,7725116.01,6.561313613601956,48.48709122203098,0.7293353255416031,False,False
012139,viggiu,COMUNE DI VIGGIU',2024,5173,726,0.0,0.0,3808815.7,0.0,0.0,0.0,True,False
012140,vizzola ticino,COMUNE DI VIZZOLA TICINO,2024,590,89,5000.0,0.0,888613.78,8.474576271186441,56.17977528089887,0.5626741462415764,False,False
012141,sangiano,COMUNE DI SANGIANO,2024,1435,202,4830.0,0.0,837763.83,3.3658536585365852,23.91089108910891,0.5765347974022703,False,False
012142,maccagno con pino e veddasca,COMUNE DI MACCAGNO CON PINO E VEDDASCA,2024,2353,276,0.0,0.0,3912222.57,0.0,0.0,0.0,True,False
012143,cadrezzate con osmate,COMUNE DI CADREZZATE CON OSMATE,2024,2666,345,0.0,0.0,1923362.06,0.0,0.0,0.0,True,False
012144,bardello con malgesso e bregano,COMUNE DI BARDELLO CON MALGESSO E BREGANO,2024,3661,561,7649.57,0.0,2269877.77,2.089475553127561,13.635597147950088,0.3370036087890318,False,False
013003,albavilla,COMUNE DI ALBAVILLA,2024,6396,923,21950.0,0.0,4279754.43,3.4318323952470293,23.781148429035753,0.512879894372818,False,False
013004,albese con cassano,COMUNE DI ALBESE CON CASSANO,2024,4250,610,0.0,0.0,2895606.5,0.0,0.0,0.0,True,False
013005,albiolo,COMUNE DI ALBIOLO,2024,2758,460,0.0,0.0,1683057.71,0.0,0.0,0.0,True,False
013006,alserio,COMUNE DI ALSERIO,2024,1369,195,0.0,0.0,1258785.24,0.0,0.0,0.0,True,False
013007,alzate brianza,COMUNE DI ALZATE BRIANZA,2024,4823,754,0.0,0.0,4137040.47,0.0,0.0,0.0,True,False
013009,anzano del parco,COMUNE DI ANZANO DEL PARCO,2024,1697,245,0.0,0.0,1700395.78,0.0,0.0,0.0,True,False
013010,appiano gentile,COMUNE DI APPIANO GENTILE,2024,7715,1132,0.0,0.0,5253469.52,0.0,0.0,0.0,True,False
013011,argegno,COMUNE DI ARGEGNO,2024,671,87,0.0,0.0,885576.22,0.0,0.0,0.0,True,False
013012,arosio,COMUNE DI AROSIO,2024,5136,712,0.0,0.0,4048512.87,0.0,0.0,0.0,True,False
013013,asso,COMUNE DI ASSO,2024,3504,520,0.0,0.0,2010993.5,0.0,0.0,0.0,True,False
013015,barni,COMUNE DI BARNI,2024,588,75,0.0,579.74,547079.84,0.0,0.0,0.0,True,False
013021,bene lario,COMUNE DI BENE LARIO,2024,341,61,0.0,0.0,359336.63,0.0,0.0,0.0,True,False
013022,beregazzo con figliaro,COMUNE DI BEREGAZZO CON FIGLIARO,2024,2824,394,3562.06,0.0,1698311.91,1.2613526912181303,9.040761421319797,0.20974121296717516,False,False
013023,binago,COMUNE DI BINAGO,2024,4842,816,5115.28,0.0,2817642.59,1.0564394878149523,6.268725490196078,0.18154467206573563,False,False
013024,bizzarone,COMUNE DI BIZZARONE,2024,1767,252,0.0,6100.0,1328961.58,0.0,0.0,0.0,True,False
013025,blessagno,COMUNE DI BLESSAGNO,2024,303,44,0.0,0.0,298215.95,0.0,0.0,0.0,True,False
013026,blevio,COMUNE DI BLEVIO,2024,1048,154,0.0,0.0,1138231.09,0.0,0.0,0.0,True,False
013028,bregnano,COMUNE DI BREGNANO,2024,6453,996,0.0,0.0,3819263.18,0.0,0.0,0.0,True,False
013029,brenna,COMUNE DI BRENNA,2024,2203,271,0.0,0.0,1672956.41,0.0,0.0,0.0,True,False
013030,brienno,COMUNE DI BRIENNO,2024,317,44,0.0,0.0,665805.51,0.0,0.0,0.0,True,False
013032,brunate,COMUNE DI BRUNATE,2024,1596,261,0.0,0.0,1852145.5,0.0,0.0,0.0,True,False
013034,bulgarograsso,COMUNE DI BULGAROGRASSO,2024,4000,630,0.0,0.0,2583036.15,0.0,0.0,0.0,True,False
013035,cabiate,COMUNE DI CABIATE,2024,7319,1107,24999.84,0.0,5085222.53,3.415745320398962,22.58341463414634,0.4916174238691576,False,False
013036,cadorago,COMUNE DI CADORAGO,2024,7952,1203,17746.09,0.0,5164119.3,2.2316511569416497,14.751529509559434,0.34364213855400283,False,False
013037,caglio,COMUNE DI CAGLIO,2024,488,54,0.0,0.0,636100.1799999999,0.0,0.0,0.0,True,False
013040,campione d italia,COMUNE DI CAMPIONE D'ITALIA,2024,1757,251,0.0,0.0,8205469.34,0.0,0.0,0.0,True,False
013041,cantu,COMUNE DI CANTU',2024,40002,5926,0.0,0.0,30247754.91,0.0,0.0,0.0,True,False
013042,canzo,COMUNE DI CANZO,2024,5129,768,0.0,0.0,3687149.84,0.0,0.0,0.0,True,False
013043,capiago intimiano,COMUNE DI CAPIAGO INTIMIANO,2024,5440,832,26690.86,0.0,3553425.55,4.9064080882352945,32.08036057692308,0.7511304127365213,False,False
013044,carate urio,COMUNE DI CARATE URIO,2024,1117,145,0.0,0.0,1709847.4300000002,0.0,0.0,0.0,True,False
013045,carbonate,COMUNE DI CARBONATE,2024,2950,428,0.0,0.0,1943600.39,0.0,0.0,0.0,True,False
013046,carimate,COMUNE DI CARIMATE,2024,4407,720,0.0,0.0,4129405.64,0.0,0.0,0.0,True,False
013047,carlazzo,COMUNE DI CARLAZZO,2024,3215,476,0.0,0.0,2182348.96,0.0,0.0,0.0,True,False
013048,carugo,COMUNE DI CARUGO,2024,6607,1047,0.0,0.0,4290407.34,0.0,0.0,0.0,True,False
013052,caslino d erba,COMUNE DI CASLINO D'ERBA,2024,1667,242,0.0,0.0,1182428.09,0.0,0.0,0.0,True,False
013053,casnate con bernate,COMUNE DI CASNATE CON BERNATE,2024,5042,743,5000.0,0.0,3441754.15,0.9916699722332408,6.7294751009421265,0.14527475764066414,False,False
013055,cassina rizzardi,COMUNE DI CASSINA RIZZARDI,2024,3296,482,0.0,0.0,2370464.27,0.0,0.0,0.0,True,False
013058,castelmarte,COMUNE DI CASTELMARTE,2024,1259,192,0.0,0.0,1081056.98,0.0,0.0,0.0,True,False
013059,castelnuovo bozzente,COMUNE DI CASTELNUOVO BOZZENTE,2024,915,131,0.0,0.0,723873.05,0.0,0.0,0.0,True,False
013062,cavargna,COMUNE DI CAVARGNA,2024,170,18,0.0,0.0,312019.4,0.0,0.0,0.0,True,False
013063,cerano d intelvi,COMUNE DI CERANO D'INTELVI,2024,592,99,732.0,0.0,638253.65,1.2364864864864864,7.393939393939394,0.11468794577202965,False,False
013064,cermenate,COMUNE DI CERMENATE,2024,9388,1397,0.0,0.0,6832336.05,0.0,0.0,0.0,True,False
013065,cernobbio,COMUNE DI CERNOBBIO,2024,6317,903,5250.0,0.0,7441217.850000001,0.8310907076143739,5.813953488372093,0.0705529673479456,False,False
013068,cirimido,COMUNE DI CIRIMIDO,2024,2161,332,0.0,0.0,1422803.61,0.0,0.0,0.0,True,False
013071,claino con osteno,COMUNE DI CLAINO CON OSTENO,2024,541,67,0.0,0.0,613979.55,0.0,0.0,0.0,True,False
013074,colonno,COMUNE DI COLONNO,2024,434,59,0.0,0.0,554892.4299999999,0.0,0.0,0.0,True,False
013075,como,COMUNE DI COMO,2024,83586,12669,68872.59,200.0,103951421.92,0.823972794487115,5.436308311626806,0.06625459154662036,False,False
013077,corrido,COMUNE DI CORRIDO,2024,847,148,1049.29,0.0,620291.96,1.2388311688311688,7.089797297297297,0.169160664278157,False,False
013083,cremia,COMUNE DI CREMIA,2024,697,82,0.0,0.0,843396.81,0.0,0.0,0.0,True,False
013084,cucciago,COMUNE DI CUCCIAGO,2024,3415,521,2000.0,0.0,3439857.97,0.5856515373352855,3.838771593090211,0.05814193543578196,False,False
013085,cusino,COMUNE DI CUSINO,2024,235,33,0.0,0.0,300687.35,0.0,0.0,0.0,True,False
013087,dizzasco,COMUNE DI DIZZASCO,2024,646,105,0.0,0.0,553530.06,0.0,0.0,0.0,True,False
013089,domaso,COMUNE DI DOMASO,2024,1409,182,0.0,0.0,1454677.17,0.0,0.0,0.0,True,False
013090,dongo,COMUNE DI DONGO,2024,3168,425,0.0,0.0,2375725.52,0.0,0.0,0.0,True,False
013092,dosso del liro,COMUNE DI DOSSO DEL LIRO,2024,237,22,0.0,0.0,229220.95,0.0,0.0,0.0,True,False
013095,erba,COMUNE DI ERBA,2024,16236,2394,62572.91,0.0,16458781.47,3.8539609509731463,26.137389306599836,0.3801794811727335,False,False
013097,eupilio,COMUNE DI EUPILIO,2024,2541,394,0.0,0.0,1775205.9,0.0,0.0,0.0,True,False
013098,faggeto lario,COMUNE DI FAGGETO LARIO,2024,1093,169,0.0,0.0,946593.13,0.0,0.0,0.0,True,False
013099,faloppio,COMUNE DI FALOPPIO,2024,4860,703,0.0,0.0,2702029.56,0.0,0.0,0.0,True,False
013100,fenegro,COMUNE DI FENEGRO',2024,3256,501,0.0,0.0,2200862.01,0.0,0.0,0.0,True,False
013101,figino serenza,COMUNE DI FIGINO SERENZA,2024,4931,766,0.0,0.0,3927597.98,0.0,0.0,0.0,True,False
013102,fino mornasco,COMUNE DI FINO MORNASCO,2024,10011,1514,0.0,0.0,7355818.09,0.0,0.0,0.0,True,False
013106,garzeno,COMUNE DI GARZENO,2024,659,67,0.0,0.0,736384.06,0.0,0.0,0.0,True,False
013107,gera lario,COMUNE DI GERA LARIO,2024,1059,139,0.0,0.0,1161429.36,0.0,0.0,0.0,True,False
013110,grandate,COMUNE DI GRANDATE,2024,2843,396,1500.0,0.0,2512658.99,0.5276116778051354,3.787878787878788,0.05969771488967549,False,False
013111,grandola ed uniti,COMUNE DI GRANDOLA ED UNITI,2024,1287,180,0.0,0.0,1041977.51,0.0,0.0,0.0,True,False
013113,griante,COMUNE DI GRIANTE,2024,578,97,0.0,0.0,1146931.44,0.0,0.0,0.0,True,False
013114,guanzate,COMUNE DI GUANZATE,2024,5747,884,0.0,0.0,3957538.6,0.0,0.0,0.0,True,False
013118,inverigo,COMUNE DI INVERIGO,2024,9247,1331,0.0,0.0,6584433.37,0.0,0.0,0.0,True,False
013119,laglio,COMUNE DI LAGLIO,2024,858,96,0.0,0.0,1312257.89,0.0,0.0,0.0,True,False
